timestamp,signal_strength,attention,meditation,delta,theta,low_alpha,high_alpha,low_beta,high_beta,low_gamma,high_gamma
2024-06-27 15:44:04.683,200,0,0,185453,309857,40262,174825,10074,43613,13431,297244
2024-06-27 15:44:05.680,200,0,0,350245,358623,26403,200546,12981,61813,6976,298505
2024-06-27 15:44:06.670,200,0,0,375240,415185,26769,69212,8824,92895,2670,318501
2024-06-27 15:44:07.670,200,0,0,1705956,739187,21209,378750,14826,329012,7479,1214591
2024-06-27 15:44:08.660,200,0,0,151217,391602,4339,139754,2932,74335,4579,289798
2024-06-27 15:44:09.662,200,0,0,894477,1721909,138462,503841,23564,344041,11283,1297040
2024-06-27 15:44:10.658,200,0,0,2144397,1193634,81353,605849,20775,326285,19718,1212708
2024-06-27 15:44:11.648,200,0,0,656722,222876,16230,202213,13463,70220,2129,345393
2024-06-27 15:44:12.645,200,0,0,953505,1276567,92063,968000,19704,321252,17036,1415735
2024-06-27 15:44:13.637,200,0,0,138407,565968,33427,211872,7662,94763,8873,324560
2024-06-27 15:44:14.633,200,0,0,426487,170705,137021,46754,17291,57181,9591,157333
2024-06-27 15:44:15.623,200,0,0,105679,66207,19216,17824,5827,9559,1921,60813
2024-06-27 15:44:16.623,200,0,0,322761,265816,14228,150926,4776,105808,2497,338514
2024-06-27 15:44:17.623,200,0,0,2021338,1131617,91035,412649,50568,118636,26288,1003621
2024-06-27 15:44:18.616,200,0,0,1689484,831255,49440,354603,41223,150519,81560,1072019
2024-06-27 15:44:19.612,200,0,0,2054813,557581,10860,699530,30499,363450,6238,1409220
2024-06-27 15:44:20.607,200,0,0,657450,979167,13570,703689,10512,361457,13536,1462919
2024-06-27 15:44:21.598,200,0,0,177246,372748,16416,189611,3951,81286,3010,337736
2024-06-27 15:44:22.599,200,0,0,1584622,741167,60344,1000119,41994,316471,20573,1290367
2024-06-27 15:44:23.590,200,0,0,272929,258151,64595,193426,15157,69163,26127,250320
2024-06-27 15:44:24.584,200,0,0,89269,250716,38591,45887,17320,63841,14885,182717
2024-06-27 15:44:25.581,200,0,0,718957,506836,101539,55597,29413,50894,31915,126183
2024-06-27 15:44:26.573,200,0,0,597392,341388,37028,114024,5987,99951,5538,330738
2024-06-27 15:44:27.575,200,0,0,1959424,503576,59761,1015896,71837,267330,36485,1222791
2024-06-27 15:44:28.570,200,0,0,1949421,1233560,97156,801940,23074,318083,18512,1302161
2024-06-27 15:44:29.559,200,0,0,208372,409628,23332,192864,4283,91450,4145,335211
2024-06-27 15:44:30.557,200,0,0,977957,377356,15069,181586,13740,83927,15979,181506
2024-06-27 15:44:31.552,200,0,0,299540,215676,58733,192502,17978,76660,41832,236028
2024-06-27 15:44:32.545,200,0,0,333170,310637,12746,157598,4658,118028,2345,358838
2024-06-27 15:44:33.546,200,0,0,1293766,1006526,216680,610448,71571,167723,57861,1000760
2024-06-27 15:44:34.541,200,0,0,2766045,1410786,112819,748254,66158,364818,55211,1014557
2024-06-27 15:44:35.535,200,0,0,1752776,1566984,21863,1007167,15293,328788,8334,1601446
2024-06-27 15:44:36.526,200,0,0,68401,509427,76737,134560,17730,32180,13998,399407
2024-06-27 15:44:37.526,200,0,0,1738982,1050750,23600,718706,58513,330958,53377,1430870
2024-06-27 15:44:38.522,200,0,0,2046003,1187157,300112,687496,41660,286014,37062,1314513
2024-06-27 15:44:39.511,200,0,0,215736,378585,36213,85040,25833,130569,9768,266256
2024-06-27 15:44:40.509,200,0,0,1828385,491595,69491,787201,41845,334028,21038,1338822
2024-06-27 15:44:41.507,200,0,0,1535073,1333365,82607,1204743,15287,302282,31983,1565007
2024-06-27 15:44:42.499,200,0,0,141170,592371,33237,257621,14206,104981,10260,359839
2024-06-27 15:44:43.496,200,0,0,892331,1421404,256486,428449,24894,251786,26915,1293717
2024-06-27 15:44:44.489,200,0,0,1107307,586501,592663,743129,52214,322934,56506,496774
2024-06-27 15:44:45.482,200,0,0,120625,347296,20052,13517,26016,27158,26324,112688
2024-06-27 15:44:46.471,200,0,0,114448,66333,2291,27980,2171,21612,1667,57622
2024-06-27 15:44:47.467,200,0,0,77966,60267,14000,31077,2304,15320,5598,45667
2024-06-27 15:44:48.470,200,0,0,1394047,887391,41558,614168,12921,173144,7503,1119945
2024-06-27 15:44:49.467,200,0,0,304966,1001055,174567,334260,56241,223844,21895,1018153
2024-06-27 15:44:50.460,200,0,0,2003516,397618,8809,339911,33976,327600,24475,1034910
2024-06-27 15:44:51.446,200,0,0,14054,20915,4789,9418,11142,8190,21074,28089
2024-06-27 15:44:52.446,200,0,0,264496,46807,29784,21908,42348,36493,29346,36037
2024-06-27 15:44:53.448,200,0,0,1941470,1090002,126364,499338,36739,185321,25254,978048
2024-06-27 15:44:54.440,200,0,0,405199,1261161,103064,384733,43587,266750,84009,994250
2024-06-27 15:44:55.432,200,0,0,226038,489442,24911,177633,3152,96471,2041,352211
2024-06-27 15:44:56.427,200,0,0,758293,204780,34530,209880,8192,59809,5948,233955
2024-06-27 15:44:57.423,200,0,0,334238,257230,52016,66752,10899,81936,57883,201838
2024-06-27 15:44:58.418,200,0,0,343539,285773,16911,183285,5811,107855,1863,361943
2024-06-27 15:44:59.413,200,0,0,208962,234477,35031,79570,16008,75548,12400,354829
2024-06-27 15:45:00.413,200,0,0,2401553,1278895,79056,686835,36479,335109,49626,1174243
2024-06-27 15:45:01.407,200,0,0,1987661,1427340,8264,844523,15965,389569,9904,1449115
2024-06-27 15:45:02.397,200,0,0,622702,193439,14858,215034,9234,89901,7406,297082
2024-06-27 15:45:03.394,200,0,0,490656,253623,56111,186780,24785,59836,7462,259299
2024-06-27 15:45:04.388,200,0,0,97381,330107,19697,156698,4473,103249,2620,362075
2024-06-27 15:45:05.383,200,0,0,336231,450020,27391,95170,9151,108688,6837,323613
2024-06-27 15:45:06.379,200,0,0,221950,196672,63499,76669,18388,77854,13917,363135
2024-06-27 15:45:07.377,200,0,0,995846,2828081,61103,679329,79739,193775,50882,1103942
2024-06-27 15:45:08.368,200,0,0,244566,505137,19686,189056,2848,98439,3498,352074
2024-06-27 15:45:09.366,200,0,0,699961,213974,28268,174407,18028,83167,12636,219723
2024-06-27 15:45:10.362,200,0,0,503822,1416473,88878,263812,16997,414800,16562,1398681
2024-06-27 15:45:11.355,200,0,0,359118,284925,18090,170296,5284,112755,2307,361254
2024-06-27 15:45:12.351,200,0,0,238481,303820,64043,153041,29556,44340,13980,300428
2024-06-27 15:45:13.351,200,0,0,2454363,1241298,149881,672920,29437,394784,42430,1174745
2024-06-27 15:45:14.342,200,0,0,1897966,1469717,23629,911019,13630,384446,9237,1396557
2024-06-27 15:45:15.337,200,0,0,258719,174749,40106,161889,11772,45422,26098,262667
2024-06-27 15:45:16.336,200,0,0,1688106,1517403,117164,965537,42334,288914,19675,1310624
2024-06-27 15:45:17.319,200,0,0,15094,82440,2783,46838,1249,16468,1067,90705
2024-06-27 15:45:18.323,200,0,0,1412912,1344233,87740,528551,6658,518502,12606,1381693
2024-06-27 15:45:19.316,200,0,0,175828,176776,50044,38039,29703,67437,45866,341692
2024-06-27 15:45:20.317,200,0,0,1306410,1671703,104400,670043,44067,402970,19371,1335605
2024-06-27 15:45:21.312,200,0,0,1752566,1614328,145930,905366,49202,295137,14911,1304591
2024-06-27 15:45:22.307,200,0,0,2340894,1010392,39775,1169638,34164,330544,15679,1434925
2024-06-27 15:45:23.297,200,0,0,124916,518536,47514,234329,17387,65504,15437,297760
2024-06-27 15:45:24.289,200,0,0,630715,277183,4002,154694,9901,61952,6992,343863
2024-06-27 15:45:25.292,200,0,0,1218941,1695488,178082,408817,19920,401383,14282,1324075
2024-06-27 15:45:26.286,200,0,0,1059886,583426,273288,655381,49335,293356,19609,1472598
2024-06-27 15:45:27.281,200,0,0,1865256,1149317,82336,611294,113159,207649,64937,994886
2024-06-27 15:45:28.275,200,0,0,369318,1023240,4310,591491,12481,411319,15432,1459529
2024-06-27 15:45:29.266,200,0,0,169339,385687,22415,167138,4461,93594,5904,323066
2024-06-27 15:45:30.261,200,0,0,439278,160015,46814,158731,5763,73797,3572,308147
2024-06-27 15:45:31.257,200,0,0,57048,352855,57840,126824,22736,49929,33615,189428
2024-06-27 15:45:32.246,200,0,0,44885,82673,8568,12807,4552,12326,3281,48323
2024-06-27 15:45:33.241,200,0,0,28610,43218,1536,27123,1444,16120,5519,59229
2024-06-27 15:45:34.244,200,0,0,856294,680920,28615,217935,4705,440784,22933,1280944
2024-06-27 15:45:35.241,200,0,0,1272064,511487,75627,563324,25910,324123,7293,1245817
2024-06-27 15:45:36.235,200,0,0,572357,1147757,75444,276208,15932,284301,12027,1234484
2024-06-27 15:45:37.226,200,0,0,159848,538666,33500,94567,5883,60826,2377,277619
2024-06-27 15:45:38.225,200,0,0,1632454,1005527,20347,350208,20821,316556,5608,1208400
2024-06-27 15:45:39.214,200,0,0,129071,893631,3609,79080,3534,54831,4653,258775
2024-06-27 15:45:40.216,200,0,0,436035,1179163,30509,355537,2405,406822,23013,1203249
2024-06-27 15:45:41.211,200,0,0,1871157,720146,118364,429673,16981,275774,9104,1108499
2024-06-27 15:45:42.206,200,0,0,621217,1537880,37665,374948,4752,254471,13041,1053849
2024-06-27 15:45:43.202,200,0,0,668796,1041106,54519,284477,3404,295734,19815,1050221
2024-06-27 15:45:44.196,200,0,0,1945466,553397,41298,306651,9979,268687,11919,975700
2024-06-27 15:45:45.191,200,0,0,1483145,807462,13528,271768,12452,197117,14296,998303
2024-06-27 15:45:46.186,200,0,0,221945,2043458,23563,491922,19468,370387,14953,1042564
2024-06-27 15:45:47.181,200,0,0,1089978,903156,63009,180095,8325,310312,7965,1016879
2024-06-27 15:45:48.176,200,0,0,774355,1749619,72092,472969,10117,231430,9477,968490
2024-06-27 15:45:49.171,200,0,0,302598,1441255,38410,140177,5995,264215,15932,916537
2024-06-27 15:45:50.163,200,0,0,288218,1106690,7824,36921,13469,36008,7290,154134
2024-06-27 15:45:51.156,200,0,0,312332,171086,8139,97110,2707,37954,1424,214739
2024-06-27 15:45:52.158,200,0,0,1500528,886907,130090,477394,6182,215537,17152,937578
2024-06-27 15:45:53.152,200,0,0,962159,750737,50694,312848,14889,228494,12043,922612
2024-06-27 15:45:54.141,200,0,0,62908,295096,18176,122169,833,60666,895,230636
2024-06-27 15:45:55.133,200,0,0,18239,36615,2624,11455,1890,11126,1363,44216
2024-06-27 15:45:56.131,200,0,0,64874,216370,7475,46697,2329,68797,2575,201880
2024-06-27 15:45:57.127,200,0,0,336440,98376,12932,84766,2806,55268,1947,197335
2024-06-27 15:45:58.127,200,0,0,302593,1234689,7103,204662,6415,251397,14722,763031
2024-06-27 15:45:59.118,200,0,0,230651,103690,21440,41208,2114,69202,3970,198123
2024-06-27 15:46:00.118,200,0,0,562191,406388,102301,170957,7587,206735,18124,846637
2024-06-27 15:46:01.109,200,0,0,103634,328313,22816,143693,3474,56583,1968,230476
2024-06-27 15:46:02.109,200,0,0,1573867,865251,65538,640706,8883,213568,10343,1009456
2024-06-27 15:46:03.101,200,0,0,251844,402650,52950,22242,38323,28075,19938,206809
2024-06-27 15:46:04.088,200,0,0,29785,67230,12113,33264,863,14488,361,60190
2024-06-27 15:46:05.094,200,0,0,1029057,533841,81151,465278,26732,243203,8541,1104389
2024-06-27 15:46:06.080,200,0,0,50922,51250,9914,8582,20427,14973,8279,30087
2024-06-27 15:46:07.079,200,0,0,125747,174867,6995,130130,6820,44724,2651,215301
2024-06-27 15:46:08.079,200,0,0,1275732,947885,399406,174765,58720,208575,41246,940444
2024-06-27 15:46:09.067,200,0,0,6511,58018,14084,10113,20444,13389,26906,62431
2024-06-27 15:46:10.066,200,0,0,283591,237946,20702,147909,4295,52464,2642,276680
2024-06-27 15:46:11.066,200,0,0,1939096,1130965,87142,352230,42341,348328,22233,1110610
2024-06-27 15:46:12.060,200,0,0,984924,854464,50858,269871,31782,316109,15758,1199454
2024-06-27 15:46:13.056,200,0,0,1299990,1982264,55655,349514,20848,229357,16732,1093063
2024-06-27 15:46:14.050,200,0,0,620945,1171894,34135,404338,1722,324821,22541,1212137
2024-06-27 15:46:15.040,200,0,0,519303,210361,8508,148215,7883,66189,1609,306593
2024-06-27 15:46:16.038,200,0,0,409071,993817,6163,423066,9340,336393,14188,1200971
2024-06-27 15:46:17.034,200,0,0,988239,887307,93640,533183,5850,308956,8790,1182834
2024-06-27 15:46:18.030,200,0,0,912762,802962,172811,910590,10859,225900,4585,1220912
2024-06-27 15:46:19.024,200,0,0,1085534,575009,40394,431986,6067,289802,7718,1195251
2024-06-27 15:46:20.015,200,0,0,208707,187978,8402,147843,3058,57532,1965,308827
2024-06-27 15:46:21.015,200,0,0,555368,1560828,16622,1078056,29806,246129,3957,1211629
2024-06-27 15:46:22.010,200,0,0,955319,909340,118401,563301,34674,249948,13009,1163190
2024-06-27 15:46:23.006,200,0,0,257829,2306419,23570,461380,9487,392708,17110,1135225
2024-06-27 15:46:24.000,200,0,0,1649185,461821,101236,639573,10062,248356,3989,1160182
2024-06-27 15:46:24.992,200,0,0,398314,302956,26085,121627,3652,51227,2550,288656
2024-06-27 15:46:25.991,200,0,0,234300,2005616,53473,549606,12522,316770,8065,1144888
2024-06-27 15:46:26.986,200,0,0,1704874,711527,36628,540539,9761,283828,6829,1122503
2024-06-27 15:46:27.978,200,0,0,268506,219498,13832,101010,2455,52940,3021,276785
2024-06-27 15:46:28.976,200,0,0,307307,2009851,60177,618715,8475,292804,9998,1098656
2024-06-27 15:46:29.971,200,0,0,1066190,740273,28087,545534,8332,310296,4978,1102713
2024-06-27 15:46:30.962,200,0,0,307083,224476,12367,95734,1962,59598,3237,284887
2024-06-27 15:46:31.962,200,0,0,447067,1920784,13701,501716,6357,303982,19110,1038776
2024-06-27 15:46:32.957,200,0,0,1068824,713808,28656,629264,10582,290729,7489,1125230
2024-06-27 15:46:33.948,200,0,0,326082,242368,13259,103347,2007,52549,2404,285153
2024-06-27 15:46:34.947,200,0,0,326600,1981673,93432,647094,17781,277989,8116,1153789
2024-06-27 15:46:35.944,200,0,0,1196272,763723,28520,735315,9214,282960,5038,1169476
2024-06-27 15:46:36.931,200,0,0,70347,519625,1729,127915,3371,49027,3343,274070
2024-06-27 15:46:37.928,200,0,0,239599,108031,16053,53169,1993,87343,3144,261380
2024-06-27 15:46:38.928,200,0,0,1323176,644001,50214,787431,17860,265034,8491,1197174
2024-06-27 15:46:39.919,200,0,0,736966,204488,45837,95770,25767,20101,3032,142697
2024-06-27 15:46:40.918,200,0,0,365571,855611,77909,453504,16147,280285,25906,1058942
2024-06-27 15:46:41.913,200,0,0,2214590,756425,20903,823115,16160,282967,6805,1188380
2024-06-27 15:46:42.908,200,0,0,755943,449408,114842,211662,54288,177926,18657,928333
2024-06-27 15:46:43.903,200,0,0,1589615,1391569,12411,357390,15548,207171,6368,1040525
2024-06-27 15:46:44.899,200,0,0,401330,878486,165290,89072,195793,338589,96698,530663
2024-06-27 15:46:45.888,200,0,0,73927,294981,18962,120039,8465,51859,9151,192161
2024-06-27 15:46:46.883,200,0,0,20049,40518,14221,11774,32596,21132,28125,71501
2024-06-27 15:46:47.879,200,0,0,45102,386944,14229,155478,5905,60263,1544,294868
2024-06-27 15:46:48.877,200,0,0,452410,254390,165996,71757,22189,75322,52794,167623
2024-06-27 15:46:49.869,200,0,0,70054,418598,10662,170322,2944,67840,1739,291329
2024-06-27 15:46:50.867,200,0,0,457676,150348,44527,36241,38859,47494,18515,196650
2024-06-27 15:46:51.859,200,0,0,684522,279168,77939,16511,9531,48536,2544,207939
2024-06-27 15:46:52.858,200,0,0,353928,708605,85450,307254,13275,159653,2485,836141
2024-06-27 15:46:53.849,200,0,0,158370,379810,22111,34847,5247,43593,5131,190000
2024-06-27 15:46:54.848,200,0,0,1214133,898258,108183,576855,12218,272304,7841,1168980
2024-06-27 15:46:55.844,200,0,0,1333842,462487,97805,185969,136002,147125,84088,809904
2024-06-27 15:46:56.839,200,0,0,822375,1044301,12719,543050,43877,159049,3795,891268
2024-06-27 15:46:57.835,200,0,0,1144606,986684,151276,70276,64545,256270,13696,954860
2024-06-27 15:46:58.824,200,0,0,93487,15266,20302,15310,29384,11845,24636,57756
2024-06-27 15:46:59.819,200,0,0,130955,290566,543,184552,4786,58437,1558,262653
2024-06-27 15:47:00.816,200,0,0,335979,170300,57882,44263,17256,40143,5417,181990
2024-06-27 15:47:01.817,200,0,0,2460356,1520628,217231,167381,23120,174948,19944,680746
2024-06-27 15:47:02.814,200,0,0,451832,999514,184042,93199,12687,208613,4785,840938
2024-06-27 15:47:03.804,200,0,0,498298,642734,186019,71096,9478,300428,13914,845620
2024-06-27 15:47:04.798,200,0,0,945193,364516,12866,293062,6705,238046,7618,901139
2024-06-27 15:47:05.793,200,0,0,263167,956575,39475,304473,8316,201828,9135,845223
2024-06-27 15:47:06.790,200,0,0,435648,382054,214950,96518,22266,208613,17751,860393
2024-06-27 15:47:07.785,200,0,0,1084658,531840,57514,459355,30093,148339,4715,934970
2024-06-27 15:47:08.783,200,0,0,636259,1438379,139890,226410,73965,166896,23780,1097454
2024-06-27 15:47:09.770,200,0,0,383237,78630,41066,22659,1481,61510,2353,242144
2024-06-27 15:47:10.770,200,0,0,675728,563020,26035,382552,41179,227905,2148,928638
2024-06-27 15:47:11.766,200,0,0,583413,975053,101890,305538,31272,207831,6562,867364
2024-06-27 15:47:12.760,200,0,0,268891,1321274,25214,362472,4083,202748,3120,822699
2024-06-27 15:47:13.755,200,0,0,472917,589560,31351,308969,12076,169283,3148,829111
2024-06-27 15:47:14.749,200,0,0,430142,732771,22426,236303,5374,235733,7494,850977
2024-06-27 15:47:15.744,200,0,0,451515,207366,25022,293208,5718,237856,3317,807850
2024-06-27 15:47:16.730,200,0,0,5431,39803,2972,24695,421,12842,217,53146
2024-06-27 15:47:17.732,200,0,0,200710,132866,23990,63825,1830,47894,2391,213093
2024-06-27 15:47:18.724,200,0,0,54692,230576,5291,85026,1680,53826,705,216159
2024-06-27 15:47:19.722,200,0,0,237785,145190,1893,103479,5202,45793,1268,214824
2024-06-27 15:47:20.721,200,0,0,568060,1298165,77173,231446,9157,221440,3951,852091
2024-06-27 15:47:21.715,200,0,0,947419,811960,18939,311655,9943,228862,4844,850903
2024-06-27 15:47:22.711,200,0,0,369603,687380,13369,555719,14804,180455,9228,855716
2024-06-27 15:47:23.702,200,0,0,111937,243923,5671,72664,3254,52421,2331,208905
2024-06-27 15:47:24.698,200,0,0,182043,250857,8438,45607,9507,70235,11072,289859
2024-06-27 15:47:25.689,200,0,0,18418,32149,14239,8555,6201,8179,13405,31892
2024-06-27 15:47:26.689,200,0,0,32686,165494,26477,41265,28395,46265,12736,186472
2024-06-27 15:47:27.688,200,0,0,1626909,1240711,11960,448038,39162,241517,11640,904873
2024-06-27 15:47:28.683,200,0,0,1184823,561385,65582,353502,4002,240164,9731,1129310
2024-06-27 15:47:29.674,200,0,0,265719,230114,9795,166586,3772,60993,1231,290247
2024-06-27 15:47:30.674,200,0,0,1059422,921230,56672,430734,10364,191363,7972,1123096
2024-06-27 15:47:31.664,200,0,0,76398,871618,15845,140645,4395,52259,3116,267602
2024-06-27 15:47:32.664,200,0,0,501796,2114073,70566,733981,12143,339631,6410,1105200
2024-06-27 15:47:33.659,200,0,0,1578335,468438,44739,849086,10186,259106,5475,1164234
2024-06-27 15:47:34.649,200,0,0,263703,189274,16782,99357,3547,58290,5549,235972
2024-06-27 15:47:35.649,200,0,0,1010173,868244,23980,721884,11275,271337,7999,1157967
2024-06-27 15:47:36.644,200,0,0,812983,2013600,16915,832710,10731,313658,5074,1151524
2024-06-27 15:47:37.635,200,0,0,233597,221147,53110,30563,3822,60620,16584,111334
2024-06-27 15:47:38.634,200,0,0,467960,1937211,91374,750748,14720,334608,12163,1175150
2024-06-27 15:47:39.618,200,0,0,25243,32655,9357,6869,5721,8728,7038,31947
2024-06-27 15:47:40.625,200,0,0,1593613,699431,76351,404382,9882,249841,15474,1114055
2024-06-27 15:47:41.620,200,0,0,1608652,357832,98060,224655,57030,142388,50907,851756
2024-06-27 15:47:42.615,200,0,0,312732,895473,105648,558534,18631,268356,6987,1025333
2024-06-27 15:47:43.609,200,0,0,1356299,1071748,96577,487301,15087,248761,17399,983875
2024-06-27 15:47:44.604,200,0,0,1753773,959134,24990,402212,71095,200779,20804,1012161
2024-06-27 15:47:45.600,200,0,0,1663809,753934,68910,389217,25051,193868,17207,1094110
2024-06-27 15:47:46.597,200,0,0,1100586,1097250,77078,645294,11869,253073,11290,1212445
2024-06-27 15:47:47.591,200,0,0,1663541,547166,22181,794874,26049,207434,4312,1203017
2024-06-27 15:47:48.585,200,0,0,1051214,501362,96552,115088,5379,243885,9889,1095022
2024-06-27 15:47:49.583,200,0,0,130464,1741441,250904,489617,31258,248409,10434,1072138
2024-06-27 15:47:50.576,200,0,0,2105834,678183,74327,710671,21152,242400,4536,1173925
2024-06-27 15:47:51.567,200,0,0,140736,495664,22271,187207,6165,72105,8557,293597
2024-06-27 15:47:52.563,200,0,0,378198,191026,30735,53463,34691,31151,32649,115664
2024-06-27 15:47:53.551,200,0,0,8862,51040,6087,14192,5245,11039,2944,42594
2024-06-27 15:47:54.556,200,0,0,1241522,963799,64515,657066,6259,332590,5441,1157620
2024-06-27 15:47:55.542,200,0,0,48539,61094,8057,13828,1993,11252,2927,55526
2024-06-27 15:47:56.546,200,0,0,818558,909807,114343,514956,30487,288707,10760,1130969
2024-06-27 15:47:57.537,200,0,0,261751,241318,8280,152184,2745,64913,2979,263587
2024-06-27 15:47:58.537,200,0,0,2062562,606322,26073,527787,23992,257727,5688,1217987
2024-06-27 15:47:59.532,200,0,0,777849,461035,115874,435507,19839,248314,9361,1048607
2024-06-27 15:48:00.528,200,0,0,1149165,778982,70771,730297,13585,202388,8089,1221779
2024-06-27 15:48:01.522,200,0,0,1087207,647981,35035,687322,22807,238059,5055,1252130
2024-06-27 15:48:02.512,200,0,0,181581,359120,9120,150454,5362,62481,3025,299863
2024-06-27 15:48:03.511,200,0,0,689881,944917,38924,786491,17361,340512,6625,1198948
2024-06-27 15:48:04.507,200,0,0,1232142,1699533,52900,594171,8178,240875,10608,1002056
2024-06-27 15:48:05.492,200,0,0,243818,45666,1316,45404,482,18069,342,77966
2024-06-27 15:48:06.498,200,0,0,1530276,612872,49736,196925,12004,309611,8494,1114289
2024-06-27 15:48:07.485,200,0,0,27477,105362,8842,10288,6174,13077,3979,37988
2024-06-27 15:48:08.487,200,0,0,617532,1356395,70920,595331,12482,306278,14431,1149043
2024-06-27 15:48:09.486,200,0,0,1871987,1311532,135356,399302,30872,301702,11637,1118001
2024-06-27 15:48:10.478,200,0,0,511349,861026,27858,421049,24092,292914,13257,1108373
2024-06-27 15:48:11.473,200,0,0,720166,370608,50705,347413,10342,252987,15926,1007885
2024-06-27 15:48:12.469,200,0,0,1578984,544231,27390,440930,15303,336957,7547,1065193
2024-06-27 15:48:13.464,200,0,0,1495486,666170,22072,525712,5826,248831,12251,1171443
2024-06-27 15:48:14.454,200,0,0,300072,194159,23387,163794,3680,70602,1211,313849
2024-06-27 15:48:15.453,200,0,0,976138,1538530,26407,851383,22030,294672,10007,1137884
2024-06-27 15:48:16.445,200,0,0,229426,411516,13280,161786,6742,71532,3570,323715
2024-06-27 15:48:17.441,200,0,0,294602,226422,21449,175767,14277,90204,4527,287275
2024-06-27 15:48:18.434,200,0,0,202687,201346,8716,104228,4737,80347,2189,309763
2024-06-27 15:48:19.428,200,0,0,196118,375526,4432,83876,1888,72025,4194,282094
2024-06-27 15:48:20.419,200,0,0,22524,47514,1738,5603,5964,11147,7472,25469
2024-06-27 15:48:21.425,200,0,0,558295,1400889,52662,485328,30276,243190,9520,1189370
2024-06-27 15:48:22.420,200,0,0,1139107,999955,27947,477317,15638,343266,6864,1248820
2024-06-27 15:48:23.405,200,0,0,16558,19532,4305,11447,4133,11208,5709,58503
2024-06-27 15:48:24.404,200,0,0,42278,343124,26148,98519,1946,73345,3231,261228
2024-06-27 15:48:25.404,200,0,0,604962,1345234,21020,453518,4892,298233,6215,1097954
2024-06-27 15:48:26.402,200,0,0,1791024,676052,66465,695836,8128,252867,4218,1237637
2024-06-27 15:48:27.394,200,0,0,141207,277542,36757,103082,14879,109389,15836,187205
2024-06-27 15:48:28.390,200,0,0,1371160,1019970,49654,839986,38060,218921,8567,1287900
2024-06-27 15:48:29.386,200,0,0,1732700,521502,26423,582706,12363,208791,6926,1076226
2024-06-27 15:48:30.382,200,0,0,893643,1122821,117290,370938,33849,318781,12442,1175860
2024-06-27 15:48:31.372,200,0,0,260087,258962,21394,131636,1824,90980,2121,304123
2024-06-27 15:48:32.366,200,0,0,196847,314266,5221,107041,1191,76356,2005,296777
2024-06-27 15:48:33.362,200,0,0,171189,249060,32518,93429,4251,120771,3349,286666
2024-06-27 15:48:34.363,200,0,0,1161771,1326219,38378,743442,62297,174797,37898,1071859
2024-06-27 15:48:35.357,200,0,0,1738629,709097,33489,329394,8317,263826,12772,1151612
2024-06-27 15:48:36.352,200,0,0,306421,1080412,29581,355632,1206,434668,24712,1240220
2024-06-27 15:48:37.343,200,0,0,299049,172699,35050,35248,17651,59626,19136,156377
2024-06-27 15:48:38.342,200,0,0,487858,1009099,6078,429901,13453,370730,14627,1236404
2024-06-27 15:48:39.339,200,0,0,1427653,1039947,106066,582320,12984,266658,10685,1245735
2024-06-27 15:48:40.332,200,0,0,729250,1632008,14625,823256,27057,289633,5385,1264924
2024-06-27 15:48:41.328,200,0,0,1027174,979166,126720,588475,29293,275915,10237,1239714
2024-06-27 15:48:42.317,200,0,0,93930,607223,18985,175321,3192,71167,2538,286479
2024-06-27 15:48:43.316,200,0,0,1447581,593541,39235,724661,32055,269619,16412,1104536
2024-06-27 15:48:44.309,200,0,0,135591,460480,22489,180769,6992,68398,10114,287509
2024-06-27 15:48:45.302,200,0,0,268809,243526,8538,181896,3144,79059,2568,315128
2024-06-27 15:48:46.303,200,0,0,939208,1904524,60090,627264,10050,276509,6937,1259650
2024-06-27 15:48:47.292,200,0,0,73746,203213,29591,120927,6014,67069,1797,322055
2024-06-27 15:48:48.292,200,0,0,1594890,727793,66105,435468,7354,335235,5132,1197620
2024-06-27 15:48:49.282,200,0,0,35201,13308,12590,24455,16581,27624,19100,43866
2024-06-27 15:48:50.282,200,0,0,1068214,1082230,90508,630622,12578,314477,9014,1268005
2024-06-27 15:48:51.272,200,0,0,93444,28252,29798,14770,25375,28400,19526,52179
2024-06-27 15:48:52.272,200,0,0,929062,1640994,92682,430108,14982,290344,12366,1181130
2024-06-27 15:48:53.264,200,0,0,370253,223040,18456,101137,5677,89480,5001,283090
2024-06-27 15:48:54.259,200,0,0,572814,226393,39943,115907,6136,80571,2147,285435
2024-06-27 15:48:55.258,200,0,0,120732,1770358,1757,406196,6860,417446,19108,1286730
2024-06-27 15:48:56.250,200,0,0,281394,227868,19293,152660,4332,83879,1823,313503
2024-06-27 15:48:57.248,200,0,0,853653,1324944,60705,806994,32558,266473,29273,1003348
2024-06-27 15:48:58.244,200,0,0,1963815,815534,44857,705622,31116,245765,9952,1238063
2024-06-27 15:48:59.234,200,0,0,69570,569072,17384,176546,3631,81483,1942,309465
2024-06-27 15:49:00.234,200,0,0,1675065,688557,52557,871777,12525,282907,6321,1285556
2024-06-27 15:49:01.226,200,0,0,159996,319442,18732,124955,8993,44203,18832,243230
2024-06-27 15:49:02.220,200,0,0,280247,222173,20271,151134,4990,69578,2602,315093
2024-06-27 15:49:03.214,200,0,0,53666,417280,15149,157663,2723,68118,1223,300065
